date,draw_id,draw_results,special_number,guess_size,guess_odd
20220124,111004710,02 06 10 11 16 20 25 28 29 31 35 38 43 52 56 59 64 67 75 76,11,－,小雙
20220124,111004709,02 04 09 12 15 21 23 26 32 37 39 41 44 45 47 55 71 72 77 78,12,－,小單
20220124,111004708,02 07 08 11 14 15 20 32 34 37 41 42 50 51 52 53 65 66 70 73,66,－,小雙
20220124,111004707,09 21 23 24 26 30 31 32 35 41 45 53 56 57 58 61 63 76 78 79,32,－,小單
20220124,111004706,01 05 06 07 12 13 14 17 24 29 31 36 37 42 44 53 60 62 65 79,36,小,小單
20220124,111004705,03 21 31 33 34 35 37 38 43 44 45 54 64 65 66 67 68 71 73 80,45,－,小單
20220124,111004704,01 05 07 12 13 14 18 33 41 43 47 49 55 56 59 66 68 69 76 78,66,－,小單
20220124,111004703,02 06 20 23 26 29 32 38 42 43 44 45 46 51 56 57 60 70 73 74,44,－,雙
20220124,111004702,04 08 10 11 13 14 15 17 21 24 25 28 34 43 44 45 54 62 72 76,15,小,小雙
20220124,111004701,02 03 04 05 13 14 17 22 25 26 30 31 33 36 37 40 41 55 62 63,63,小,小單
20220124,111004700,02 07 08 10 13 16 19 27 29 41 43 44 51 57 66 68 74 75 76 78,41,－,和
20220124,111004699,04 09 10 16 20 22 24 27 34 40 44 46 51 52 53 62 69 70 75 78,52,－,雙
20220124,111004698,03 10 14 19 23 26 29 32 40 46 50 51 55 56 57 62 66 68 77 79,23,－,小雙
20220124,111004697,04 07 13 16 21 22 23 29 30 41 53 54 60 61 62 64 68 73 77 80,30,－,和
20220124,111004696,10 11 13 21 23 29 33 34 37 45 46 56 57 61 65 66 67 73 76 78,65,－,單
20220124,111004695,06 10 13 17 20 24 27 30 33 37 44 47 56 57 59 61 63 64 65 72,6,－,小單
20220124,111004694,01 05 13 18 23 27 33 37 48 51 53 62 63 66 67 70 73 74 78 80,53,－,小單
20220124,111004693,05 06 08 11 12 14 22 23 33 45 47 49 54 58 59 66 73 75 78 79,45,－,小單
20220124,111004692,01 03 10 15 22 23 26 28 39 42 43 44 52 59 63 66 68 73 77 78,22,－,和
20220124,111004691,01 03 05 09 17 18 19 20 27 36 44 46 48 50 51 58 60 68 72 78,20,－,小雙
20220124,111004690,03 04 05 09 13 18 20 23 24 30 33 38 40 42 50 51 52 53 62 79,40,小,小雙
20220124,111004689,05 20 29 30 31 35 36 43 44 45 47 48 50 51 55 67 68 69 76 80,80,大,小單
20220124,111004688,03 07 09 10 12 13 15 16 17 21 22 24 30 31 52 56 58 59 75 79,75,小,小單
20220124,111004687,03 09 12 14 16 19 21 22 28 31 34 47 48 51 54 63 65 72 73 78,65,－,和
20220124,111004686,02 03 09 13 14 16 23 26 31 34 39 44 53 55 57 63 68 71 76 80,53,－,小單
20220124,111004685,04 06 11 13 21 28 31 33 35 36 45 50 53 57 62 63 65 67 69 70,65,－,單
20220124,111004684,02 04 07 12 15 16 20 32 36 48 50 52 55 57 60 62 63 68 69 75,68,－,雙
20220124,111004683,04 06 09 10 16 26 27 28 31 32 39 43 47 48 51 56 62 64 66 79,43,－,小雙
20220124,111004682,09 10 12 13 15 18 19 20 22 24 27 34 35 42 44 53 55 57 69 75,75,小,小單
20220124,111004681,01 06 09 13 14 16 18 20 22 24 30 40 44 46 47 48 61 69 78 79,78,－,雙
20220124,111004680,03 06 07 17 19 38 42 45 49 50 51 54 55 56 60 62 68 71 76 80,51,大,小雙
20220124,111004679,02 04 11 12 13 15 17 19 20 35 38 39 41 42 55 57 64 65 68 75,19,－,小單
20220124,111004678,01 02 07 09 18 20 21 30 40 45 48 53 60 64 65 67 69 72 73 74,21,－,和
20220124,111004677,02 10 12 15 18 32 37 40 41 48 49 54 61 62 63 70 71 74 79 80,37,－,小雙
20220124,111004676,09 16 18 21 26 27 30 33 36 37 40 41 47 52 54 57 59 67 69 75,36,－,小單
20220124,111004675,02 06 09 10 11 17 23 29 31 32 38 39 40 46 60 69 70 72 73 75,17,小,和
20220124,111004674,02 06 07 08 11 14 23 24 27 35 40 53 54 56 57 60 62 63 76 77,76,－,小雙
20220124,111004673,02 05 08 12 19 22 24 37 38 42 52 59 63 67 68 72 75 76 79 80,79,－,小雙
20220124,111004672,05 06 10 11 12 22 28 31 39 40 41 47 50 51 53 62 63 71 73 77,62,－,小單
20220124,111004671,06 07 12 13 17 18 19 22 33 34 36 40 46 49 58 60 64 72 74 80,12,－,雙
20220124,111004670,02 05 07 09 11 14 18 20 24 31 33 38 42 50 54 62 72 73 75 79,72,－,小雙
